sample,DF1,DF2,TDF2,CASCADE
3727,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3728,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3729,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3730,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3731,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3732,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3733,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3734,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3735,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3736,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3737,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3738,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3739,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3740,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3741,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3742,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3743,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3744,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3745,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3746,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3747,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3748,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3749,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3750,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3751,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3752,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3753,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3754,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3755,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3756,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3757,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3758,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3759,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3760,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3761,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3762,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3763,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3764,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3765,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3766,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3767,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3768,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3769,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3770,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3771,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3772,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3773,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3774,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3775,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3776,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3777,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3778,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3779,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3780,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3781,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3782,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3783,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3784,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3785,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3786,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3787,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3788,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3789,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3790,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3791,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3792,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3793,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3794,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3795,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3796,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3797,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3798,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3799,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3800,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3801,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3802,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3803,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3804,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3805,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3806,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3807,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3808,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3809,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3810,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3811,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3812,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3813,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3814,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3815,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3816,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3817,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3818,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3819,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3821,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3822,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3823,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3824,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3825,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3826,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3827,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3828,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3829,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3830,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3831,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3832,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3833,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3834,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3835,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3836,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3837,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3838,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3839,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3840,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3841,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3842,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3843,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3844,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3845,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3846,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3847,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3848,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3849,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3850,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3851,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3852,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3853,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3854,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3855,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3856,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3857,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3858,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3859,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3860,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3861,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3862,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3863,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3864,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3865,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3866,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3867,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3868,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3869,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3870,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3871,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3872,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3873,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3874,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3875,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3876,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3877,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3878,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3879,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3880,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3881,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3882,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3883,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3884,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3885,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3886,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3887,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3888,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3889,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3890,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3891,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3892,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3893,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3894,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3895,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3896,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3897,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3898,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3899,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3900,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3901,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3902,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3903,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3904,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3905,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3906,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3907,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3908,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3909,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3910,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3911,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3912,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3913,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3914,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3915,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3916,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3917,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3918,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3919,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3920,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3921,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3922,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3923,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3924,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3925,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3926,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3927,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3928,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3929,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3930,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3931,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3932,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3933,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3934,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3935,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3936,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3937,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3938,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3939,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3940,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3941,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3942,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3943,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3944,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3945,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3946,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3947,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3948,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3949,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3950,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3951,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3952,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3953,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3954,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3955,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3956,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3957,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3958,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3959,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3960,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3961,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3962,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3963,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3964,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3965,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3966,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3967,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3968,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3969,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3970,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3971,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3972,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3973,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3974,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3975,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3976,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3977,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3978,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3979,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3980,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3981,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3982,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3983,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3984,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3985,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3986,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3987,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3988,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3989,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3990,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3991,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3992,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3993,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3994,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3995,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3996,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3997,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3998,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
3999,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4001,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4002,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4003,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4004,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4005,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4006,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4007,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4008,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4009,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4010,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4011,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4012,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4013,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4014,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4015,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4016,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4017,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4018,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4019,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4020,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4021,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4022,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4023,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4024,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4025,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4026,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4027,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4028,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4029,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4030,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4031,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4032,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4033,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4034,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4035,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4036,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4037,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4038,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4039,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4040,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4041,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4042,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4043,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4044,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4045,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4046,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4047,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4048,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4049,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4050,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4051,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
4052,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4053,0.0000000000,0.0000000000,0.0000000000,0.0000000000
